seed,round,agent_name,agent_role,agent_action,decision_source,decision_reason,decision_trace,strategy_state,strategy_update_reason,strategy_update_trace,forecast_demand,forecast_error_abs,forecast_error_sq,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,transfer_attempts,transfer_accepts,coop_probability,coop_accept_rate,segment_demand,segment_allocations,reallocated_in,reallocated_out,realized_sales,shortage_post_transfer,backlog_start,new_contract_demand,delivered_backlog,backlog_end,late_units,sla_queue_penalty,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,price_pressure_cost,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=190;price=4.60;quantity=80,llm-context,"forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80","{""source"":""llm-context"",""summary"":""forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80"",""forecast_base"":184.0,""forecast_adjustment"":6.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":80.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":190,""final_price"":4.6,""final_quantity"":80,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_invent""}",,,,190,9.0,81.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.133333333333334,180.0,30.0,0.65,0.65,0.65,0.65,4.6,80,110.0,-2.3899999999999997,0.5182603284071501,93.80511944169417,0.0,16.194880558305826,0.0,16.194880558305826,0.0,77.47630859093506,2,2,0.7220241694371532,1.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":38.47592116598193,""enterprise_sla"":18.554476556194377,""spot_workload"":10.982400882059103}",25.792320837458757,0.0,93.80511944169417,0.0,0.0,18.312569577846933,0.0,0.0,0.0,0.0,0.0,0.0,431.50354943179315,288.0,0.0,0.0,0.0,0.0,0.0,220.9798580227282,220.9798580227282,1.0,1.0,0,0,0.7375,0.7375,0.7375,0.7375
7,0,PremiumCloud,premium,forecast=180;price=6.40;quantity=0,llm-context,"forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 20.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0","{""source"":""llm-context"",""summary"":""forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 20.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0"",""forecast_base"":184.0,""forecast_adjustment"":-4.0,""price_base"":6.8,""price_adjustment"":-0.39999999999999947,""quantity_target"":20.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":180,""final_price"":6.4,""final_quantity"":0,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":35.""}",,,,180,1.0,1.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.133333333333334,180.0,35.0,0.85,0.85,0.85,0.85,6.4,0,35.0,-3.1599999999999993,0.2160381907523721,39.10291252617935,4.102912526179352,0.0,3.102912526179338,0.0,14.844333525241954,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":11.941653964657732,""enterprise_sla"":31.5227996908241,""spot_workload"":1.7928276599665418}",0.0,6.154368789269024,38.10291252617934,1.0000000000000142,0.0,24.925906547582176,0.0,0.637443733402075,0.0,0.0,0.0,0.0,243.85864016754778,0.0,0.0,0.0,1.5000000000000213,0.0,0.02,227.4943066423058,227.4943066423058,0.9744264573813903,0.0,0,0,0.8811066143453475,0.8875,0.85,0.8768033071726739
7,0,SpotBroker,spot,forecast=180;price=4.40;quantity=20,llm-context,"forecast 184.0 + -4.0; price 5.00 + -0.60; quantity target 20.0; risk gate none; final forecast=180, price=4.40, quantity=20","{""source"":""llm-context"",""summary"":""forecast 184.0 + -4.0; price 5.00 + -0.60; quantity target 20.0; risk gate none; final forecast=180, price=4.40, quantity=20"",""forecast_base"":184.0,""forecast_adjustment"":-4.0,""price_base"":5.0,""price_adjustment"":-0.5999999999999996,""quantity_target"":20.0,""risk_gate_adjustment"":""none"",""final_forecast"":180,""final_price"":4.4,""final_quantity"":20,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":15.""}",,,,180,1.0,1.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.133333333333334,180.0,15.0,0.55,0.55,0.55,0.55,4.4,20,35.0,-2.3200000000000003,0.26570148084047784,48.09196803212649,13.091968032126488,0.0,13.091968032126488,0.0,62.63197506569311,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":31.032424869360348,""enterprise_sla"":13.27272375298152,""spot_workload"":23.424771457974355}",0.0,19.63795204818973,48.09196803212649,0.0,0.0,14.229023874570892,0.0,0.0,0.0,0.0,0.0,0.0,211.60465934135655,73.6,0.0,0.0,0.0,0.0,0.015,75.35768427566343,75.35768427566343,1.0,0.0,0,0,0.6625000000000001,0.6625000000000001,0.55,0.64
7,1,Hyperscaler,hyperscaler,forecast=204;price=4.60;quantity=110,llm-context,"forecast 184.0 + 20.0; price 4.60 + 0.00; quantity target 110.0; risk gate none; final forecast=204, price=4.60, quantity=110","{""source"":""llm-context"",""summary"":""forecast 184.0 + 20.0; price 4.60 + 0.00; quantity target 110.0; risk gate none; final forecast=204, price=4.60, quantity=110"",""forecast_base"":184.0,""forecast_adjustment"":20.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":110.0,""risk_gate_adjustment"":""none"",""final_forecast"":204,""final_price"":4.6,""final_quantity"":110,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.4]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""Pr""}",,,,204,8.0,64.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.333333333333333,169.36255626659792,0.0,0.7375,0.7375,0.7375,0.7375,4.6,110,110.0,-2.2849999999999997,0.5612244897959183,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":47.58670898284248,""enterprise_sla"":22.82928603804166,""spot_workload"":15.817838252871532}",23.766166726244336,0.0,110.0,0.0,0.0,22.671527339459068,0.0,0.0,0.0,0.0,0.0,0.0,505.99999999999994,420.75,0.0,0.0,0.0,0.0,0.0,85.24999999999994,306.22985802272814,1.0,0.0,1,0,0.8031250000000001,0.5531250000000001,0.7375,0.7150000000000001
7,1,PremiumCloud,premium,forecast=190;price=6.60;quantity=30,llm-context,"forecast 184.0 + 6.0; price 6.80 + -0.20; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=190, price=6.60, quantity=30","{""source"":""llm-context"",""summary"":""forecast 184.0 + 6.0; price 6.80 + -0.20; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=190, price=6.60, quantity=30"",""forecast_base"":184.0,""forecast_adjustment"":6.0,""price_base"":6.8,""price_adjustment"":-0.20000000000000018,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity"",""final_forecast"":190,""final_price"":6.6,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.4]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""PremiumClo""}",,,,190,6.0,36.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.333333333333333,169.36255626659792,0.0,0.8768033071726739,0.8811066143453475,0.8875,0.85,6.6,30,30.0,-3.2678360313927906,0.21471624734060804,42.084384478759176,12.084384478759176,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":11.872899617452923,""enterprise_sla"":31.124685747269176,""spot_workload"":1.9795425584201958}",0.0,2.892743444383111,29.362556266597924,12.721828212161252,0.637443733402075,24.629781400118183,0.637443733402075,7.445418336426776,0.0,0.0,0.0,0.0,198.0,106.5,0.0,0.0,19.082742318241877,0.0,0.003999999999999986,72.41325768175811,299.9075643240639,0.6977066821879689,0.0,0,1,0.7102566313060029,0.9156249999999999,0.85,0.7998158156530014
7,1,SpotBroker,spot,forecast=200;price=4.80;quantity=30,llm-context,"forecast 184.0 + 16.0; price 5.00 + -0.20; quantity target 30.0; risk gate none; final forecast=200, price=4.80, quantity=30","{""source"":""llm-context"",""summary"":""forecast 184.0 + 16.0; price 5.00 + -0.20; quantity target 30.0; risk gate none; final forecast=200, price=4.80, quantity=30"",""forecast_base"":184.0,""forecast_adjustment"":16.0,""price_base"":5.0,""price_adjustment"":-0.20000000000000018,""quantity_target"":30.0,""risk_gate_adjustment"":""none"",""final_forecast"":200,""final_price"":4.8,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.4]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""PremiumClo""}",,,,200,4.0,16.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.333333333333333,169.36255626659792,0.0,0.64,0.6625000000000001,0.6625000000000001,0.55,4.8,30,30.0,-2.492,0.22405926286347358,43.915615521240824,13.915615521240824,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":28.7403913997046,""enterprise_sla"":14.646028214689162,""spot_workload"":21.40261918870828}",0.0,20.873423281861225,30.0,13.915615521240824,0.0,14.928691260422745,0.0,4.730479701801554,0.0,0.0,0.0,0.0,144.0,111.6,0.0,0.0,18.09030017761307,0.0,0.011999999999999983,14.297699822386935,89.65538409805036,0.6831283051353292,0.0,0,1,0.5426570762838323,0.7468750000000001,0.55,0.6053910381419162
7,2,Hyperscaler,hyperscaler,forecast=206;price=4.60;quantity=120,llm-context,"forecast 196.0 + 10.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=206, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 196.0 + 10.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=206, price=4.60, quantity=120"",""forecast_base"":196.0,""forecast_adjustment"":10.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":206,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.4],[4.6,6.6,4.8]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64],[0.7150000000000001,0.79981581""}",,,,206,10.0,100.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.2,183.82410196177167,0.0,0.7150000000000001,0.8031250000000001,0.5531250000000001,0.7375,4.6,120,120.0,-2.3119999999999994,0.5064001999525022,99.25443919069042,0.0,20.74556080930958,0.0,16.74556080930958,0.0,80.11076291173703,1,1,0.6549022899313942,1.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":44.62348863529557,""enterprise_sla"":26.770316878540307,""spot_workload"":12.284222206238573}",15.576411470615959,0.0,99.25443919069042,0.0,0.0,25.154297632746715,0.0,0.0,0.0,0.0,3.4,0.6,456.5704202771759,468.0,0.34,0.15,0.0,0.0,0.0,68.19118318891287,374.421041211641,1.0,0.8071876659894873,1,0,0.8523437500000001,0.41484375000000007,0.8031250000000001,0.71125
7,2,PremiumCloud,premium,forecast=195;price=6.60;quantity=40,llm-context,"forecast 192.0 + 3.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=195, price=6.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 192.0 + 3.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=195, price=6.60, quantity=40"",""forecast_base"":192.0,""forecast_adjustment"":3.0,""price_base"":7.0,""price_adjustment"":-0.40000000000000036,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity"",""final_forecast"":195,""final_price"":6.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.4],[4.6,6.6,4.8]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64],[0.7150000000000001,0.7998158156530014""}",,,,195,1.0,1.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.2,183.82410196177167,0.0,0.7998158156530014,0.7102566313060029,0.9156249999999999,0.85,6.6,40,40.0,-3.3602210212163977,0.20408163265306123,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":9.812029126895556,""enterprise_sla"":26.000646982969553,""spot_workload"":1.4478106997972116}",2.739513190337682,0.0,32.554581663573224,7.445418336426776,7.445418336426776,20.554078684906578,7.445418336426776,3.825842858224055,0.0,0.0,0.0,0.0,264.0,144.0,0.0,0.0,11.168127504640164,0.0,0.0,108.83187249535983,408.73943681942376,0.8138645415893306,0.0,0,1,0.6111586088768348,0.9367187499999999,0.85,0.7565949294384174
7,2,SpotBroker,spot,forecast=196;price=4.40;quantity=40,llm-context,"forecast 198.0 + -2.0; price 4.20 + 0.20; quantity target 40.0; risk gate none; final forecast=196, price=4.40, quantity=40","{""source"":""llm-context"",""summary"":""forecast 198.0 + -2.0; price 4.20 + 0.20; quantity target 40.0; risk gate none; final forecast=196, price=4.40, quantity=40"",""forecast_base"":198.0,""forecast_adjustment"":-2.0,""price_base"":4.2,""price_adjustment"":0.20000000000000018,""quantity_target"":40.0,""risk_gate_adjustment"":""none"",""final_forecast"":196,""final_price"":4.4,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.4],[4.6,6.6,4.8]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64],[0.7150000000000001,0.7998158156530014""}",,,,196,0.0,0.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.2,183.82410196177167,0.0,0.6053910381419162,0.5426570762838323,0.7468750000000001,0.55,4.4,40,40.0,-2.2535307542297005,0.28951816739443664,56.74556080930958,16.74556080930958,0.0,16.74556080930958,0.0,80.11076291173703,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":33.76448223780888,""enterprise_sla"":15.82903613849013,""spot_workload"":25.46796709396422}",0.0,18.31592466095364,52.015081107508024,4.730479701801556,4.730479701801554,16.521623682346696,4.730479701801554,1.3772919741295944,0.0,0.0,0.0,0.0,249.68046756096217,150.4,0.0,0.0,6.149623612342023,0.0,0.011999999999999983,13.008081036883116,102.66346513493347,0.9166370085283309,0.0,0,0,0.636152059344957,0.81015625,0.55,0.6711229046724785
7,3,Hyperscaler,hyperscaler,forecast=215;price=4.60;quantity=120,llm-context,"forecast 196.0 + 19.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=215, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 196.0 + 19.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=215, price=4.60, quantity=120"",""forecast_base"":196.0,""forecast_adjustment"":19.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":215,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":3,\""observed_demand\"":205,\""observed_demand_history\"":[184,194,195],\""price_history\"":[[4.6,6.4,4.4],[4.6,6.6,4.8],[4.6,6.6,4.4]],\""reputation_history\"":[[0.7375,0.8768033071726739,0.64],[0.715000000""}",,,,215,12.0,144.0,203,205,181.8,15.816042990667249,0.0,5.618768676189381,5.3999999999999995,198.19686516764637,3.4000000000000057,0.71125,0.8523437500000001,0.41484375000000007,0.8031250000000001,4.6,120,123.4,-2.3164999999999996,0.5567343320256513,113.01706940120721,0.0,10.382930598792797,0.0,10.382930598792797,0.0,49.671939984624736,1,1,0.6306026811097262,1.0,"{""training_burst"":91.35000000000001,""enterprise_sla"":71.05,""spot_workload"":40.6}","{""training_burst"":53.101868058363294,""enterprise_sla"":30.41914207216466,""spot_workload"":18.51096833715486}",10.985090933524395,0.0,113.01706940120721,0.0,0.0,29.050091776817567,0.0,0.0,0.0,0.0,0.0,0.0,519.8785192455531,468.0,0.0,0.0,0.0,0.0,0.0,101.55045923017781,475.9715004418188,1.0,1.0,1,0,0.8892578125,0.3111328125,0.8523437500000001,0.7084375
